"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"0500000US35049","Santa Fe County, New Mexico","149293","*****","125090","1325","1574","171","4850","312","1889","198","164","147","11617","1236","4109","583","1555","402","2554","359"
"0500000US35051","Sierra County, New Mexico","11031","*****","9907","228","44","39","481","255","83","31","0","19","229","107","287","152","65","67","222","134"
"0500000US35053","Socorro County, New Mexico","16858","*****","13439","341","95","89","2057","426","553","244","0","19","318","148","396","208","55","49","341","203"
"0500000US35055","Taos County, New Mexico","32786","*****","27682","510","154","152","2131","189","282","92","1","1","1793","402","743","281","194","105","549","241"
"0500000US35057","Torrance County, New Mexico","15519","*****","14122","443","121","69","50","29","23","27","0","19","981","427","222","111","77","87","145","81"
"0500000US35059","Union County, New Mexico","4133","*****","3583","134","67","31","86","45","1","3","0","12","222","112","174","76","72","68","102","30"
"0500000US35061","Valencia County, New Mexico","76027","*****","63117","1074","1059","185","3257","249","707","303","0","28","5358","935","2529","629","983","376","1546","416"
"0500000US36001","Albany County, New York","306968","*****","231246","985","38035","1112","494","147","20192","434","129","77","4085","703","12787","1159","1048","389","11739","1088"
"0500000US36003","Allegany County, New York","46688","*****","44565","82","700","89","107","37","548","50","15","18","216","77","537","103","6","10","531","101"
"0500000US36005","Bronx County, New York","1435068","*****","315533","5879","504814","4494","10116","1549","52989","1077","1385","603","494363","7059","55868","3103","23245","1881","32623","2561"
"0500000US36007","Broome County, New York","193188","*****","165108","539","10918","543","348","143","8389","365","75","41","2058","538","6292","633","535","214","5757","586"
"0500000US36009","Cattaraugus County, New York","77121","*****","70859","121","1116","171","2485","131","610","79","0","28","470","109","1581","252","144","61","1437","240"
"0500000US36011","Cayuga County, New York","77425","*****","71056","165","3303","244","106","46","441","84","5","7","604","139","1910","281","200","90","1710","279"
"0500000US36013","Chautauqua County, New York","128496","*****","118515","533","3338","278","410","118","723","109","82","44","2843","536","2585","358","242","192","2343","301"
"0500000US36015","Chemung County, New York","84895","*****","74766","261","5324","416","250","134","1135","177","12","14","610","264","2798","406","130","74","2668","404"
"0500000US36017","Chenango County, New York","47909","*****","46037","117","467","80","172","82","218","63","10","10","202","84","803","149","26","15","777","147"
"0500000US36019","Clinton County, New York","80583","*****","73237","208","3447","152","221","56","1133","117","15","16","1407","233","1123","191","112","57","1011","176"
"0500000US36021","Columbia County, New York","60371","*****","53725","286","2741","254","34","24","1084","113","0","28","1129","288","1658","290","82","79","1576","275"
"0500000US36023","Cortland County, New York","47865","*****","45302","146","928","125","107","59","364","112","7","11","236","123","921","210","20","31","901","213"
"0500000US36025","Delaware County, New York","44995","*****","42629","185","802","122","44","25","349","51","2","5","337","211","832","138","77","44","755","124"
"0500000US36027","Dutchess County, New York","293754","*****","229746","1269","30970","817","934","287","10413","322","155","78","11222","1260","10314","915","1557","356","8757","880"
"0500000US36029","Erie County, New York","919355","*****","715409","1132","123742","1360","4634","408","32793","774","289","64","20349","1141","22139","1490","3578","748","18561","1269"
"0500000US36031","Essex County, New York","37459","*****","34788","140","1194","202","93","65","103","59","7","9","506","132","768","187","165","97","603","203"
"0500000US36033","Franklin County, New York","50477","*****","41726","200","2863","162","3609","225","280","56","111","149","1057","222","831","245","103","66","728","248"
"0500000US36035","Fulton County, New York","53646","*****","50640","204","1119","188","209","123","417","80","7","14","444","185","810","260","100","87","710","237"
"0500000US36037","Genesee County, New York","57808","*****","53142","194","1214","174","490","111","455","67","0","28","971","229","1536","228","44","48","1492","225"
"0500000US36039","Greene County, New York","47424","*****","42486","258","2758","236","304","138","497","82","3","6","481","244","895","259","137","115","758","242"
"0500000US36041","Hamilton County, New York","4515","*****","4394","55","36","32","5","7","3","6","2","2","13","19","62","43","0","12","62","43"
"0500000US36043","Herkimer County, New York","62057","*****","59365","214","836","250","135","63","373","76","98","116","272","130","978","198","72","47","906","188"
"0500000US36045","Jefferson County, New York","112842","*****","97448","451","6932","386","564","163","1983","210","249","82","1325","231","4341","434","606","183","3735","390"
"0500000US36047","Kings County, New York","2589974","*****","1132426","4458","833683","3368","8604","1057","307081","1670","1232","304","225162","4823","81786","3049","16679","1433","65107","2423"
"0500000US36049","Lewis County, New York","26572","*****","25725","96","185","57","76","25","141","10","24","29","171","80","250","70","30","41","220","64"
"0500000US36051","Livingston County, New York","63591","*****","58916","231","1813","165","146","54","830","130","30","51","791","239","1065","239","145","84","920","219"
"0500000US36053","Madison County, New York","71205","*****","67360","202","1268","192","339","95","638","95","79","118","309","147","1212","203","196","112","1016","190"
"0500000US36055","Monroe County, New York","743341","*****","564617","1660","113808","1318","3040","517","27115","638","290","194","12865","1371","21606","1406","3078","596","18528","1318"
"0500000US36057","Montgomery County, New York","49302","*****","42970","442","1091","179","73","60","362","105","0","25","3419","482","1387","255","442","168","945","182"
"0500000US36059","Nassau County, New York","1356509","*****","922873","3919","158857","1867","3912","863","130971","1103","402","199","98388","4463","41106","2627","11465","1568","29641","2313"
"0500000US36061","New York County, New York","1631993","*****","922033","4828","240993","3025","6178","1211","198833","1518","888","291","188400","5287","74668","4591","19020","2399","55648","3707"
"0500000US36063","Niagara County, New York","210820","*****","183860","448","14806","553","2074","244","2337","196","62","60","1683","371","5998","731","500","207","5498","704"
"0500000US36065","Oneida County, New York","229959","*****","196219","660","13771","660","542","123","9304","223","70","34","3263","646","6790","769","1113","347","5677","687"
"0500000US36067","Onondaga County, New York","462872","*****","368328","816","52912","1086","2568","298","17041","462","162","100","4990","668","16871","1165","1484","346","15387","1137"
"0500000US36069","Ontario County, New York","109511","*****","101371","334","2769","242","388","165","1501","175","36","46","1582","334","1864","328","291","158","1573","285"
"0500000US36071","Orange County, New York","380085","*****","281683","2114","41779","1265","1482","361","10280","468","298","149","31086","2060","13477","1113","3988","751","9489","958"
"0500000US36073","Orleans County, New York","40904","*****","36345","262","2383","154","136","51","250","60","0","25","797","265","993","225","38","39","955","220"
"0500000US36075","Oswego County, New York","118339","*****","113114","299","1352","194","178","56","884","129","32","31","601","243","2178","243","123","82","2055","228"
"0500000US36077","Otsego County, New York","59972","*****","56036","188","1303","189","92","66","814","77","6","11","430","134","1291","167","259","106","1032","126"
"0500000US36079","Putnam County, New York","98787","*****","85846","736","3030","316","203","107","2039","173","23","24","5590","792","2056","388","483","215","1573","341"
"0500000US36081","Queens County, New York","2287388","*****","875191","5983","418429","2510","10326","895","583459","2276","1078","360","316141","6062","82764","3617","30892","2094","51872","2643"
"0500000US36083","Rensselaer County, New York","159185","*****","137002","398","10268","528","228","164","4282","252","13","18","1675","389","5717","603","295","135","5422","599"
"0500000US36085","Richmond County, New York","474893","*****","352034","2013","48958","1315","1026","346","44246","589","219","122","17548","1742","10862","1122","2112","401","8750","1067"
"0500000US36087","Rockland County, New York","324422","*****","229240","1786","39845","1007","524","155","19099","524","27","33","26993","2203","8694","1096","2596","558","6098","875"
"0500000US36089","St. Lawrence County, New York","108913","*****","101115","158","2654","139","831","133","1100","109","60","7","1094","145","2059","228","210","72","1849","228"
"0500000US36091","Saratoga County, New York","228502","*****","211792","593","3992","429","508","169","6697","324","41","45","1195","372","4277","506","433","251","3844","425"
"0500000US36093","Schenectady County, New York","154859","*****","118130","903","15590","958","359","129","7228","581","84","74","6079","1047","7389","947","1314","373","6075","910"
"0500000US36095","Schoharie County, New York","31222","*****","29791","100","496","68","48","19","281","30","9","10","170","70","427","101","72","76","355","65"
"0500000US36097","Schuyler County, New York","17920","*****","17289","57","182","61","14","20","126","21","0","19","42","34","267","48","9","9","258","48"
"0500000US36099","Seneca County, New York","34390","*****","31355","109","1744","106","143","54","285","34","8","9","312","94","543","111","37","27","506","107"
"0500000US36101","Steuben County, New York","96422","*****","91286","164","1623","178","103","51","1480","85","3","5","462","155","1465","177","96","46","1369","165"
"0500000US36103","Suffolk County, New York","1483832","*****","1196719","5020","116018","1717","4212","666","58204","888","418","147","74432","5337","33829","2601","7872","1152","25957","2470"
"0500000US36105","Sullivan County, New York","75116","*****","59949","816","5990","395","196","103","1265","101","0","28","4283","704","3433","583","261","225","3172","496"
"0500000US36107","Tioga County, New York","48686","*****","46870","116","327","134","107","72","374","59","5","10","256","120","747","187","26","25","721","183"
"0500000US36109","Tompkins County, New York","102642","*****","82359","357","3859","318","224","88","9964","440","57","55","1666","368","4513","502","457","287","4056","472"
"0500000US36111","Ulster County, New York","178665","*****","151001","766","10780","547","395","147","3396","377","102","149","5515","803","7476","797","1423","542","6053","657"
"0500000US36113","Warren County, New York","64276","*****","61452","151","828","198","174","87","641","83","36","56","188","96","957","283","134","93","823","258"
"0500000US36115","Washington County, New York","61616","*****","57686","225","1969","146","196","52","371","48","7","13","518","203","869","130","81","45","788","125"
"0500000US36117","Wayne County, New York","90519","*****","84123","363","2543","216","148","87","725","95","105","85","960","317","1915","272","188","126","1727","247"
"0500000US36119","Westchester County, New York","968890","*****","622855","3954","144053","2143","3594","697","58140","726","251","83","110029","4190","29968","1742","8362","968","21606","1450"
"0500000US36121","Wyoming County, New York","40305","*****","36882","122","1669","188","203","133","167","38","0","25","569","124","815","150","60","47","755","142"
"0500000US36123","Yates County, New York","25011","*****","24122","102","254","66","51","36","163","34","6","10","111","85","304","83","33","35","271","76"
"0500000US37001","Alamance County, North Carolina","163324","*****","113953","958","31926","486","668","279","2602","152","66","20","10192","1062","3917","612","677","326","3240","550"
"0500000US37003","Alexander County, North Carolina","37213","*****","32622","232","2173","150","138","62","389","41","0","26","1382","237","509","173","14","18","495","171"
"0500000US37005","Alleghany County, North Carolina","11008","*****","10501","93","267","104","42","62","50","46","1","3","89","80","58","47","25","32","33","34"
"0500000US37007","Anson County, North Carolina","24902","*****","11892","181","12094","153","66","43","331","18","15","22","137","147","367","114","0","23","367","114"
"0500000US37009","Ashe County, North Carolina","26863","*****","25628","288","197","64","110","44","120","54","26","34","375","254","407","139","156","88","251","99"
"0500000US37011","Avery County, North Carolina","17506","*****","16109","158","693","127","231","128","77","39","4","10","220","169","172","87","43","42","129","63"
"0500000US37013","Beaufort County, North Carolina","47168","*****","33969","441","11782","197","124","88","52","46","0","26","405","344","836","325","58","57","778","319"
"0500000US37015","Bertie County, North Carolina","19380","*****","6830","91","11933","105","138","61","151","7","1","2","156","102","171","105","0","19","171","105"
"0500000US37017","Bladen County, North Carolina","33407","*****","19260","381","11594","158","850","51","50","52","0","26","1334","388","319","163","86","95","233","123"
"0500000US37019","Brunswick County, North Carolina","131815","*****","110980","620","12864","599","907","203","766","149","9","12","3084","609","3205","603","219","145","2986","598"
"0500000US37021","Buncombe County, North Carolina","256886","*****","228237","872","16101","520","1069","297","3249","338","354","39","2846","852","5030","707","438","172","4592","684"
"0500000US37023","Burke County, North Carolina","89968","*****","75887","502","5477","428","812","367","3252","136","140","114","2773","667","1627","448","89","57","1538","439"
"0500000US37025","Cabarrus County, North Carolina","206615","*****","145738","1322","37166","715","684","295","7700","372","210","145","9597","1405","5520","957","1168","550","4352","706"
"0500000US37027","Caldwell County, North Carolina","81884","*****","72802","354","3779","293","299","100","415","72","36","41","2912","404","1641","343","307","175","1334","297"
"0500000US37029","Camden County, North Carolina","10551","*****","8718","55","1460","38","12","21","189","108","13","21","28","34","131","118","0","19","131","118"
"0500000US37031","Carteret County, North Carolina","69070","*****","62094","217","3685","208","227","89","808","105","40","49","322","134","1894","298","102","82","1792","290"
"0500000US37033","Caswell County, North Carolina","22684","*****","14307","198","7425","184","48","53","152","23","22","28","438","200","292","191","42","49","250","182"
"0500000US37035","Catawba County, North Carolina","157613","*****","124641","897","12896","541","470","116","6855","140","0","29","9206","898","3545","593","367","221","3178","561"
"0500000US37037","Chatham County, North Carolina","71338","*****","57718","657","8041","450","79","97","1068","147","48","48","2222","693","2162","462","106","73","2056","434"
"0500000US37039","Cherokee County, North Carolina","27969","*****","26095","154","348","93","427","92","203","23","12","21","270","133","614","150","22","35","592","142"
"0500000US37041","Chowan County, North Carolina","14097","*****","8615","166","4967","114","60","67","46","78","0","19","280","202","129","125","23","43","106","113"
"0500000US37043","Clay County, North Carolina","10946","*****","10580","15","228","156","43","75","22","39","17","35","8","15","48","72","0","19","48","72"
"0500000US37045","Cleveland County, North Carolina","97282","*****","72575","425","20386","295","262","130","1006","76","14","24","1802","420","1237","334","71","63","1166","330"
"0500000US37047","Columbus County, North Carolina","56068","*****","34778","554","17089","339","2094","145","228","64","8","13","972","546","899","349","24","24","875","351"
"0500000US37049","Craven County, North Carolina","102491","*****","72130","617","22169","446","883","283","2823","257","112","73","2053","582","2321","484","110","71","2211","471"
"0500000US37051","Cumberland County, North Carolina","332861","*****","166394","1058","123259","1168","4881","384","8267","469","1018","156","9260","975","19782","1327","1399","311","18383","1321"
"0500000US37053","Currituck County, North Carolina","26363","*****","23822","144","1461","157","87","64","114","38","6","10","249","161","624","194","23","24","601","193"
"0500000US37055","Dare County, North Carolina","36222","*****","33591","332","1086","270","142","98","279","62","12","18","450","250","662","254","149","121","513","220"
"0500000US37057","Davidson County, North Carolina","165381","*****","141830","650","15232","501","512","205","2586","205","16","19","2201","595","3004","592","152","110","2852","587"
"0500000US37059","Davie County, North Carolina","42257","*****","37753","289","2094","257","126","78","300","73","0","26","759","269","1225","249","36","38","1189","247"
"0500000US37061","Duplin County, North Carolina","58967","*****","42010","466","14006","375","270","105","223","63","61","66","1254","460","1143","417","28","56","1115","411"
"0500000US37063","Durham County, North Carolina","311848","*****","161919","1637","113682","1040","779","163","15279","424","129","53","10519","1490","9541","900","873","391","8668","863"
"0500000US37065","Edgecombe County, North Carolina","52648","*****","20721","423","30332","258","70","56","113","66","62","76","543","358","807","293","180","173","627","235"
"0500000US37067","Forsyth County, North Carolina","375195","*****","247912","1572","98362","1167","1488","312","8830","323","356","165","9028","1283","9219","1311","1247","424","7972","1223"
"0500000US37069","Franklin County, North Carolina","66362","*****","44679","626","16594","425","794","368","329","109","159","182","1952","590","1855","439","415","197","1440","400"
"0500000US37071","Gaston County, North Carolina","219271","*****","168959","671","35824","741","706","206","3357","174","218","175","4590","690","5617","858","354","152","5263","821"
"0500000US37073","Gates County, North Carolina","11548","*****","7314","33","3859","139","109","17","61","23","0","19","2","7","203","151","0","19","203","151"
"0500000US37075","Graham County, North Carolina","8509","*****","7436","56","17","17","859","139","0","17","1","3","110","120","86","83","0","17","86","83"
"0500000US37077","Granville County, North Carolina","59328","*****","36216","470","17842","441","258","86","312","107","42","67","2058","494","2600","467","447","240","2153","491"
"0500000US37079","Greene County, North Carolina","21033","*****","12519","227","7334","211","103","53","17","25","7","14","379","213","674","226","75","72","599","221"
"0500000US37081","Guilford County, North Carolina","527868","*****","291462","1649","178875","1497","2858","606","26115","451","362","192","13753","1512","14443","1504","1414","565","13029","1478"
"0500000US37083","Halifax County, North Carolina","51190","*****","20721","199","27013","245","1930","196","374","94","74","68","77","79","1001","293","135","103","866","275"
"0500000US37085","Harnett County, North Carolina","132283","*****","88760","814","27536","546","1278","252","1490","221","362","127","7982","864","4875","622","420","171","4455","574"
"0500000US37087","Haywood County, North Carolina","61053","*****","58313","242","572","140","283","113","399","82","0","29","578","249","908","204","63","61","845","195"
"0500000US37089","Henderson County, North Carolina","114913","*****","104809","993","4002","396","425","191","1537","133","0","29","2268","928","1872","468","185","167","1687","402"
"0500000US37091","Hertford County, North Carolina","24012","*****","8422","139","14263","270","289","31","184","21","38","43","220","129","596","246","39","47","557","238"
"0500000US37093","Hoke County, North Carolina","53957","*****","23935","453","18259","371","4392","248","816","114","71","48","3864","489","2620","495","185","125","2435","474"
"0500000US37095","Hyde County, North Carolina","5213","*****","3468","209","1550","200","6","12","0","17","0","17","137","147","52","55","0","17","52","55"
"0500000US37097","Iredell County, North Carolina","175538","*****","142604","674","21339","472","454","221","4394","195","125","173","2755","554","3867","577","362","158","3505","539"
"0500000US37099","Jackson County, North Carolina","42938","*****","35688","389","956","88","3443","309","315","151","0","26","1021","279","1515","423","327","245","1188","338"
"0500000US37101","Johnston County, North Carolina","196870","*****","152007","1145","31423","740","1349","603","1242","160","69","95","5516","1008","5264","786","1057","531","4207","684"
"0500000US37103","Jones County, North Carolina","9594","*****","6303","110","2923","91","96","28","8","13","0","17","97","73","167","103","28","40","139","93"
"0500000US37105","Lee County, North Carolina","60481","*****","44592","618","12273","355","498","114","807","170","31","46","1334","501","946","381","181","103","765","343"
"0500000US37107","Lenoir County, North Carolina","56756","*****","31205","410","22205","731","119","98","279","122","26","34","771","424","2151","695","19","32","2132","699"
"0500000US37109","Lincoln County, North Carolina","82919","*****","74133","583","4125","219","201","101","593","99","42","40","2019","612","1806","314","269","150","1537","275"
"0500000US37111","McDowell County, North Carolina","45227","*****","41437","560","1628","186","155","114","415","64","0","26","976","555","616","247","17","25","599","246"
"0500000US37113","Macon County, North Carolina","34813","*****","32536","310","580","91","240","51","302","56","0","26","935","314","220","93","26","28","194","87"
"0500000US37115","Madison County, North Carolina","21499","*****","20504","114","349","49","85","62","125","15","0","23","100","82","336","94","97","89","239","58"
"0500000US37117","Martin County, North Carolina","22849","*****","12460","151","9625","153","54","54","139","10","77","85","237","154","257","132","20","24","237","128"
"0500000US37119","Mecklenburg County, North Carolina","1074475","*****","577943","2426","339021","1600","4166","755","62922","821","554","122","60010","2449","29859","1863","2467","415","27392","1815"
"0500000US37121","Mitchell County, North Carolina","15004","*****","14474","98","57","46","21","23","27","28","0","19","62","46","363","95","36","40","327","86"
"0500000US37123","Montgomery County, North Carolina","27252","*****","20612","456","4794","230","82","71","393","61","0","23","730","436","641","325","0","23","641","325"
"0500000US37125","Moore County, North Carolina","97294","*****","79973","523","12052","234","826","159","1239","228","68","10","1391","513","1745","389","68","48","1677","381"
"0500000US37127","Nash County, North Carolina","94030","*****","48968","495","36961","558","609","140","820","162","54","49","3844","579","2774","631","415","207","2359","574"
"0500000US37129","New Hanover County, North Carolina","227938","*****","184851","780","31337","553","577","167","3012","313","199","9","2870","761","5092","576","274","148","4818","575"
"0500000US37131","Northampton County, North Carolina","19946","*****","7900","124","11246","214","149","110","56","48","0","19","122","101","473","226","71","64","402","208"
"0500000US37133","Onslow County, North Carolina","195069","*****","145758","936","27291","1136","1070","282","4210","345","283","151","2850","679","13607","1304","1568","552","12039","1250"
"0500000US37135","Orange County, North Carolina","144836","*****","109195","839","16562","551","820","217","11363","324","9","13","2991","811","3896","684","387","153","3509","643"
"0500000US37137","Pamlico County, North Carolina","12701","*****","9664","90","2341","80","30","29","77","15","3","6","168","86","418","99","77","43","341","91"
"0500000US37139","Pasquotank County, North Carolina","39514","*****","23087","238","14449","280","27","23","485","87","0","26","205","106","1261","317","48","45","1213","318"
"0500000US37141","Pender County, North Carolina","60399","*****","46947","434","8612","450","273","146","263","85","60","56","2562","456","1682","446","24","28","1658","447"
"0500000US37143","Perquimans County, North Carolina","13430","*****","9904","87","3217","139","42","38","48","61","14","23","69","50","136","77","5","9","131","77"
"0500000US37145","Person County, North Carolina","39345","*****","26592","273","10329","370","270","150","152","69","21","33","860","407","1121","403","156","118","965","380"
"0500000US37147","Pitt County, North Carolina","178433","*****","102087","903","61924","833","591","189","3116","335","102","103","5947","927","4666","809","202","115","4464","787"
"0500000US37149","Polk County, North Carolina","20557","*****","18556","507","1005","30","64","59","136","33","6","10","617","509","173","110","0","23","173","110"
"0500000US37151","Randolph County, North Carolina","143118","*****","119970","1008","8619","450","671","218","1737","170","107","122","8902","957","3112","431","313","146","2799","404"
"0500000US37153","Richmond County, North Carolina","44997","*****","27785","271","14344","127","1075","208","436","65","24","41","474","233","859","260","171","132","688","257"
"0500000US37155","Robeson County, North Carolina","132596","*****","37096","551","31585","224","52863","394","798","101","34","30","7451","665","2769","399","287","151","2482","387"
"0500000US37157","Rockingham County, North Carolina","91077","*****","68702","641","16739","333","427","215","535","114","22","31","2480","699","2172","378","34","37","2138","372"
"0500000US37159","Rowan County, North Carolina","140296","*****","107590","914","22677","660","523","154","1228","212","31","24","4849","890","3398","616","294","121","3104","606"
"0500000US37161","Rutherford County, North Carolina","66599","*****","57790","323","6355","378","298","104","282","88","16","19","550","307","1308","368","92","112","1216","342"
"0500000US37163","Sampson County, North Carolina","63385","*****","39791","999","16080","374","1166","263","356","36","0","29","4286","997","1706","438","248","171","1458","403"
"0500000US37165","Scotland County, North Carolina","35076","*****","15317","105","13660","146","4171","160","284","73","9","17","817","126","818","217","57","56","761","215"
"0500000US37167","Stanly County, North Carolina","61588","*****","51502","352","7000","269","282","235","1104","114","8","13","559","303","1133","306","102","117","1031","269"
"0500000US37169","Stokes County, North Carolina","45781","*****","42590","340","1909","136","191","71","167","60","0","26","292","187","632","264","121","108","511","251"
"0500000US37171","Surry County, North Carolina","71971","*****","65358","613","2683","214","247","55","415","53","135","118","2171","602","962","307","101","95","861","282"
"0500000US37173","Swain County, North Carolina","14260","*****","9147","162","67","38","4268","243","54","58","4","8","126","95","594","192","0","19","594","192"
"0500000US37175","Transylvania County, North Carolina","33775","*****","30933","227","1612","129","99","66","47","47","17","23","608","237","459","93","16","16","443","90"
"0500000US37177","Tyrrell County, North Carolina","4095","*****","2268","186","1521","165","37","38","18","29","0","12","169","126","82","79","15","25","67","75"
"0500000US37179","Union County, North Carolina","231053","*****","187754","975","26454","611","551","170","6989","245","100","51","3909","953","5296","637","385","144","4911","619"
"0500000US37181","Vance County, North Carolina","44479","*****","18961","485","22166","287","651","345","319","42","25","38","1286","532","1071","363","289","187","782","291"
"0500000US37183","Wake County, North Carolina","1069079","*****","698759","2944","218151","2006","3841","588","74284","1053","437","135","42070","2937","31537","1912","3854","689","27683","1850"
"0500000US37185","Warren County, North Carolina","19898","*****","7900","144","10004","171","1117","142","104","14","34","36","281","154","458","155","28","32","430","154"
"0500000US37187","Washington County, North Carolina","11922","*****","5450","184","5658","236","30","38","26","43","0","19","230","203","528","347","229","277","299","250"
"0500000US37189","Watauga County, North Carolina","54925","*****","51539","272","967","129","383","60","651","93","53","42","539","286","793","207","226","137","567","180"
"0500000US37191","Wayne County, North Carolina","123603","*****","78721","607","37666","649","375","88","1488","231","53","54","1386","483","3914","678","338","201","3576","657"
"0500000US37193","Wilkes County, North Carolina","68469","*****","62347","581","2712","320","217","56","398","59","188","141","1381","433","1226","417","361","290","865","263"
"0500000US37195","Wilson County, North Carolina","81435","*****","41323","924","32275","555","527","232","675","275","0","29","4607","870","2028","555","245","109","1783","547"
"0500000US37197","Yadkin County, North Carolina","37602","*****","34639","461","1320","172","148","159","23","37","28","42","788","365","656","223","142","136","514","181"
"0500000US37199","Yancey County, North Carolina","17760","*****","17083","156","119","55","95","44","50","12","3","6","157","151","253","102","16","23","237","96"
"0500000US38001","Adams County, North Dakota","2311","*****","2172","44","48","18","24","22","58","28","0","9","0","9","9","12","0","9","9","12"
"0500000US38003","Barnes County, North Dakota","10706","*****","10046","39","239","16","183","70","109","25","7","11","16","23","106","73","14","17","92","69"
"0500000US38005","Benson County, North Dakota","6873","*****","2793","12","3","4","3801","68","4","5","4","5","14","10","254","65","17","17","237","63"
"0500000US38007","Billings County, North Dakota","922","84","895","86","0","9","0","9","0","9","0","9","16","19","11","15","11","15","0","9"
"0500000US38009","Bottineau County, North Dakota","6502","*****","6048","35","42","41","268","52","7","11","0","13","33","24","104","42","14","16","90","39"
"0500000US38011","Bowman County, North Dakota","3148","*****","3026","62","1","3","37","28","0","9","3","6","40","48","41","27","0","9","41","27"
"0500000US38013","Burke County, North Dakota","2182","*****","2099","30","5","9","15","13","11","10","0","9","16","20","36","21","0","9","36","21"
"0500000US38015","Burleigh County, North Dakota","94793","*****","85927","266","2140","168","3943","353","734","90","89","104","218","101","1742","364","49","34","1693","361"
"0500000US38017","Cass County, North Dakota","176975","*****","154002","491","9941","390","1689","396","5120","462","44","49","1053","306","5126","693","174","113","4952","665"
"0500000US38019","Cavalier County, North Dakota","3803","*****","3609","5","2","5","55","44","0","9","0","9","68","64","69","41","0","9","69","41"
"0500000US38021","Dickey County, North Dakota","4938","*****","4769","10","65","44","63","38","8","14","0","9","3","5","30","24","6","8","24","23"
"0500000US38023","Divide County, North Dakota","2335","*****","2170","35","74","10","30","24","29","21","0","9","0","9","32","28","2","3","30","27"
"0500000US38025","Dunn County, North Dakota","4395","*****","3731","53","75","27","424","31","35","21","9","10","52","46","69","42","0","9","69","42"
"0500000US38027","Eddy County, North Dakota","2301","*****","2097","79","0","9","122","84","0","9","0","9","0","9","82","53","0","9","82","53"
"0500000US38029","Emmons County, North Dakota","3310","*****","3182","57","0","9","3","8","36","9","0","9","5","8","84","57","31","30","53","39"
"0500000US38031","Foster County, North Dakota","3260","*****","3127","25","0","9","58","41","1","4","11","15","0","9","63","38","0","9","63","38"
"0500000US38033","Golden Valley County, North Dakota","1845","100","1711","107","0","9","46","37","0","9","0","9","0","9","88","37","0","9","88","37"
"0500000US38035","Grand Forks County, North Dakota","70224","*****","60439","387","2641","318","1861","219","1962","132","404","344","1190","436","1727","332","10","14","1717","329"
"0500000US38037","Grant County, North Dakota","2353","*****","2271","32","2","3","18","11","28","23","1","2","0","9","33","21","4","5","29","21"
"0500000US38039","Griggs County, North Dakota","2409","114","2296","106","0","9","43","23","0","9","0","9","20","23","50","30","14","17","36","29"
"0500000US38041","Hettinger County, North Dakota","2547","*****","2343","57","10","15","71","39","0","9","1","2","43","47","79","36","10","11","69","37"
"0500000US38043","Kidder County, North Dakota","2466","*****","2369","47","5","8","37","39","6","9","0","9","41","21","8","11","0","9","8","11"
"0500000US38045","LaMoure County, North Dakota","4125","125","3981","128","41","30","14","12","8","10","0","9","22","18","59","39","0","9","59","39"
"0500000US38047","Logan County, North Dakota","1872","125","1833","127","0","9","4","6","2","4","0","9","2","5","31","20","0","9","31","20"
"0500000US38049","McHenry County, North Dakota","5878","*****","5700","24","21","21","65","32","23","12","0","13","13","12","56","29","8","12","48","26"
"0500000US38051","McIntosh County, North Dakota","2597","*****","2492","24","14","22","16","21","13","13","0","9","45","46","17","13","0","9","17","13"
"0500000US38053","McKenzie County, North Dakota","13334","*****","11112","219","216","60","1472","137","53","22","0","15","146","128","335","172","0","15","335","172"
"0500000US38055","McLean County, North Dakota","9584","*****","8620","34","66","9","686","78","8","12","15","18","67","53","122","41","13","12","109","42"
"0500000US38057","Mercer County, North Dakota","8462","*****","7869","155","73","71","248","73","38","28","0","13","208","156","26","30","4","6","22","30"
"0500000US38059","Morton County, North Dakota","30868","*****","28149","273","310","144","1024","304","201","187","0","20","524","266","660","274","51","57","609","269"
"0500000US38061","Mountrail County, North Dakota","10321","*****","6648","152","146","4","2956","114","49","6","0","15","252","122","270","97","13","20","257","94"
"0500000US38063","Nelson County, North Dakota","2894","*****","2794","34","3","6","9","13","1","2","0","9","58","31","29","14","6","10","23","15"
